	Dodge_018	Dodge_019	Dodge_021	Dodge_022	Dodge_024	Dodge_025	Dodge_026	Dodge_028	Dodge_029	Dodge_030	Dodge_034	Dodge_035	Dodge_036	Dodge_039	Dodge_040	Dodge_046	Dodge_048	Dodge_049	Dodge_051	Dodge_055	Dodge_057	Dodge_059	Dodge_061	Dodge_062	Dodge_063	Dodge_064	Dodge_069	Dodge_070	Dodge_071	Dodge_072	Dodge_073	Dodge_074	Dodge_076	Dodge_078	Dodge_079	Dodge_082	Dodge_087	Dodge_090	Dodge_092	Dodge_093	Dodge_094	Dodge_095	Dodge_096	Dodge_097	Dodge_098	Dodge_100	Dodge_104	Dodge_106	Dodge_107
Mcavernosa00225	2	2	2	0	0	0	0	10	1	0	0	0	0	31	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Mcavernosa00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00231	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0
Mcavernosa00233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
Mcavernosa00240	0	0	0	0	0	1	0	1	0	0	0	0	0	29	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	147	1	0	0	0	5	2	0	81	0	0	0	0	1	1	2	0	1	0	0
Mcavernosa00241	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00243	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00244	1	0	0	0	0	0	0	1	0	1	2	0	1	0	1	0	0	0	2	0	0	1	0	1	1	0	0	0	4	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Mcavernosa00245	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00248	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00250	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	1	0	0
Mcavernosa00252	0	24	2	0	0	0	0	2	0	1	0	0	10	3	0	0	0	0	0	0	0	1	0	0	6	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	67	16	2	2	3	0	13	0	0
Mcavernosa00253	1	0	0	0	0	0	1	2	0	3	1	0	0	0	2	0	1	0	4	0	0	0	0	1	1	1	0	1	2	0	0	0	0	0	3	1	0	0	0	0	0	0	2	1	1	0	4	0	0
Mcavernosa00254	0	2	1	0	0	4	0	2	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0	1	12	0	0	0	0	0	0	1	0	0	0	2	0	0
Mcavernosa00257	0	1	1	1	0	0	1	1	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1
Mcavernosa00258	33	14	2	10	0	4	0	5	1	14	0	1	6	1	0	0	10	0	11	0	0	26	1	41	3	65	0	0	12	16	0	164	0	0	20	5	0	15	58	2	0	2	3	4	7	36	7	0	0
Mcavernosa00259	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2
Mcavernosa00263	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00264	0	0	0	44	1	30	0	2	0	0	0	0	1	0	2	0	0	1	0	0	1	1	4	3	0	0	0	0	1	3	0	0	377	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0
Mcavernosa00265	44	40	7	2	4	72	15	7	75	45	4	4	41	3	3	2	8	126	10	0	145	70	111	98	6	593	2	0	13	230	3	30	0	1	65	22	134	1	24	17	165	17	3	25	12	114	8	0	1
Mcavernosa00267	67	43	44	87	15	91	76	74	5	125	70	48	152	26	71	20	65	2	81	1	30	51	29	90	80	26	2	12	98	12	2	18	4	4	47	80	22	1	28	54	6	34	47	47	80	41	62	0	39
Mcavernosa00269	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00270	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00271	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	65	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	249	0	0	0	0	0	0	0	0
Mcavernosa00275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00276	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00277	7	3	0	1	37	0	0	8	8	1	5	0	83	0	2	64	1	0	1	0	0	1	1	1	1	0	0	1	8	7	1	1	0	0	13	0	0	117	3	2	0	3	2	6	0	0	6	0	0
Mcavernosa00278	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Mcavernosa00279	3	2	0	53	3	1	5	1	72	0	0	1	1	35	1	0	0	16	0	109	2	21	1	17	0	128	1	176	4	15	3	155	0	3	12	11	0	0	13	1	396	1	5	1	0	1	0	0	0
Mcavernosa00281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00285	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa00286	5	3	5	2	0	5	4	9	0	12	1	1	7	0	4	1	6	0	1	0	0	1	1	0	6	0	0	0	20	1	0	1	0	0	2	1	0	0	2	1	0	2	3	4	4	0	10	0	1
Mcavernosa00287	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00289	5	6	0	0	0	0	1	8	0	0	0	0	0	0	0	95	1	0	6	0	0	0	0	0	0	0	0	0	7	2	324	0	0	0	24	2	0	0	26	1	0	0	11	0	9	0	5	0	0
Mcavernosa00291	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Mcavernosa00292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00294	0	1	2	0	0	0	0	3	0	2	0	0	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1
Mcavernosa00300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mcavernosa00307	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00308	3	1	4	2	1	2	0	7	0	1	0	0	3	0	1	1	1	0	3	1	4	1	1	0	3	2	0	0	4	0	0	0	0	0	3	1	0	0	3	1	0	2	2	1	2	3	4	0	0
Mcavernosa00313	3	3	1	0	0	1	9	4	0	8	2	3	6	36	5	0	2	0	1	0	7	2	3	11	5	0	0	0	7	2	1	8	1	0	2	11	4	0	0	2	0	1	8	1	2	0	6	0	3
Mcavernosa00314	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0
Mcavernosa00318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00325	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0
Mcavernosa00327	0	1	0	0	0	1	2	1	0	0	1	0	3	0	25	0	1	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	3	0	0	0	24	2	0	0	0	1	0	0	0	0	0
Mcavernosa00329	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00330	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Mcavernosa00332	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00333	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	11	0	0	1	1	0	2	0	0	0	0	1	0	2	0	1	376	2	1	0	0	13	0	0	1	0	0	0	0	0	0	0
Mcavernosa00334	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	7	0	0	0	76	0
Mcavernosa00335	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0
Mcavernosa00338	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00343	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00345	1	0	1	2	7	1	3	2	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	2	2	0	0	0	2	1	1	0	0	0	2	2	0	0	0	0	0	1	2	1	0	0	3	0	3
Mcavernosa00348	3	9	0	2	0	0	1	1	12	7	0	0	0	0	0	0	8	0	3	0	0	40	0	1	6	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	1	0	0
Mcavernosa00350	10	5	3	0	1	0	0	3	0	1	0	0	0	0	2	0	2	0	0	0	0	0	1	1	0	4	0	0	1	2	0	0	0	0	5	1	0	110	1	1	0	1	2	0	0	4	4	0	0
Mcavernosa00351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00357	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Mcavernosa00359	4	6	2	16	415	13	3	3	5	15	4	1	5	14	11	4	6	305	0	293	5	3	1	1	6	3	1	7	4	4	7	3	7	13	38	14	1	139	1	3	114	11	3	12	3	10	7	9	4
Mcavernosa00360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Mcavernosa00368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00370	1	2	3	0	0	0	1	2	0	3	1	0	1	0	1	1	5	0	2	0	0	35	1	2	0	0	0	0	3	21	0	0	0	82	10	1	0	103	0	0	160	1	2	2	1	1	3	0	0
Mcavernosa00371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00373	1	0	0	7	252	42	1	0	58	2	0	1	1	20	0	0	0	1	0	0	0	15	0	1	0	0	2	0	1	0	137	0	0	64	7	7	0	23	20	0	0	0	3	0	0	0	13	59	0
Mcavernosa00374	11	2	2	1	0	4	1	4	0	3	2	0	5	0	3	0	1	0	2	0	1	1	1	2	1	0	0	1	3	0	0	0	0	0	2	1	0	0	0	1	1	1	5	2	1	1	1	0	1
Mcavernosa00375	6	3	0	0	0	29	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0
Mcavernosa00377	9	2	3	12	196	7	2	2	180	27	5	5	10	39	17	1	1	283	5	365	26	1	1	11	11	3	147	94	10	285	106	8	71	17	19	7	102	42	17	10	547	5	23	1	3	43	13	439	0
Mcavernosa00381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa00382	1	0	0	0	0	0	2	2	0	5	0	0	4	0	14	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	1	2	2	0	0
Mcavernosa00385	0	0	0	0	0	0	0	1	0	2	2	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Mcavernosa00386	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Mcavernosa00388	1	2	0	1	0	0	0	1	0	2	0	1	38	0	6	0	2	0	0	0	3	1	0	0	1	0	0	0	2	0	0	1	0	0	1	4	0	0	0	0	0	2	1	0	0	1	2	0	0
Mcavernosa00389	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	67	0
Mcavernosa00403	0	0	0	0	0	32	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Mcavernosa00404	8	92	4	13	771	30	6	35	181	18	1	1	0	111	0	309	15	0	3	0	0	22	74	50	81	239	0	0	4	4	0	25	0	0	138	89	0	0	1	22	0	6	0	4	7	187	23	0	0
Mcavernosa00405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
Mcavernosa00406	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa00411	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Mcavernosa00412	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00414	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa00415	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00418	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00420	5	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Mcavernosa00421	0	1	1	0	0	0	0	0	60	0	0	5	0	52	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	223	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	113	0
Mcavernosa00423	1	2	0	3	0	45	1	4	0	0	1	2	1	0	2	0	1	0	0	0	0	1	1	2	0	1	0	1	1	0	0	0	0	0	13	0	0	0	0	1	0	1	0	1	3	1	2	0	0
Mcavernosa00425	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa00426	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00429	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0
Mcavernosa00430	5	1	1	3	8	3	4	7	0	1	5	1	23	0	3	1	1	0	1	1	22	2	1	8	4	1	2	0	9	3	1	2	1	0	13	6	2	0	1	1	1	2	2	2	3	1	8	5	3
Mcavernosa00431	0	0	0	0	0	0	0	1	0	1	0	0	2	80	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
Mcavernosa00432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00433	7	1	0	0	0	0	0	0	0	1	6	11	2	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	126	0	229	0	0	0	0	24	1	0	1	6	0	0	0	0	0	0	0
Mcavernosa00435	5	2	0	1	2	1	4	9	0	5	3	0	4	0	3	0	6	31	4	0	0	0	0	7	6	1	0	0	7	1	0	0	0	1	5	3	0	0	1	1	0	2	1	1	0	0	3	0	0
Mcavernosa00436	1	0	0	1	20	7	0	0	55	2	1	3	1	0	0	2	0	0	1	0	0	0	0	2	1	0	0	0	1	0	3	0	0	0	1	0	0	2	0	1	0	1	0	0	0	25	1	0	0
Mcavernosa00441	4	0	0	0	0	1	2	1	0	3	23	8	60	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	4	1	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00443	17	12	14	91	18	28	29	19	6	73	8	13	27	123	41	8	55	367	26	35	43	60	47	31	77	14	7	299	23	32	15	174	108	2	119	59	11	253	11	19	246	41	17	20	13	47	59	3	35
Mcavernosa00444	2	0	2	0	0	1	0	3	0	4	0	0	1	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	3	0	0	0	0	0	10	0	0	0	3	0	0	3	0	0	0	2	1	0	0
Mcavernosa00446	18	10	4	0	0	3	0	9	37	3	0	0	1	66	5	0	5	1	0	0	0	1	0	1	17	0	0	180	2	1	128	0	0	0	2	6	0	291	27	0	14	8	9	1	3	0	1	1	0
Mcavernosa00448	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00449	2	0	0	0	0	23	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mcavernosa00451	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	37	7	0	30	0	8	1	75	0	44	0	0	2	0	0	26	0	0	0	0	1	0	2	36	0	0	9
Mcavernosa00453	10	7	0	0	1	0	1	4	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	2	9	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Mcavernosa00454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Mcavernosa00456	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00457	4	0	1	0	0	0	0	1	0	1	0	1	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa00459	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00462	11	1	4	1	0	1	0	6	0	23	12	0	1	0	6	0	2	0	7	0	0	2	1	15	11	22	0	0	1	37	0	292	0	0	8	15	0	0	0	0	0	1	0	1	3	0	11	0	2
Mcavernosa00463	21	17	2	0	2	25	0	6	0	38	3	0	2	1	1	0	2	0	1	0	0	24	46	19	1	49	0	0	3	0	2	0	0	0	0	8	0	1	0	0	0	2	4	2	3	0	15	0	0
Mcavernosa00464	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mcavernosa00465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Mcavernosa00466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00467	10	2	1	0	0	44	4	6	0	0	0	0	59	0	0	0	1	0	1	0	2	0	0	0	10	1	0	0	3	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	7	0	0	2	1
Mcavernosa00469	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa00472	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
